CustomerID,CustomerName,Email,Phone,Address,Segment,ProductID,ProductName,Category,PurchaseAmount,PurchaseDate
289,Sonya Ellison,duranbrittany@example.com,009-267-4606,"27886 Cindy Corner Apt. 599, Seanport, OH 06470",General Shopper,34,Fire Grocery,Grocery,106.77,2023-08-19
362,Taylor Villarreal,warejoan@example.com,291-284-3066,"9682 Patterson Burg, Chelseashire, AZ 35039",Tech Enthusiast,4,Information Games,Toys & Games,217.48,2024-04-03
16,Jim Proctor,allisonstephens@example.net,864-767-0125,"848 Alexa Lane Suite 528, Lake David, PR 24559",Tech Enthusiast,46,Site Games,Toys & Games,378.46,2023-11-05
315,Katherine Villarreal,zachary52@example.com,578-466-8710,"035 Danielle Summit, Nixonview, PR 62437",Bargain Hunter,7,High Automotive,Automotive,27.24,2024-07-20
469,Jeremy Hanson,david86@example.com,438-922-9516,"00196 Ronald Ville Suite 059, East Meganborough, SD 63109",Tech Enthusiast,13,Claim Supplies,Pet Supplies,120.2,2024-06-03
285,Rebecca Tucker,dianawoods@example.com,366-384-3199,"Unit 6559 Box 6457, DPO AA 52064",Bargain Hunter,48,Huge Books,Books,47.03,2023-01-21
477,Susan Herrera,david22@example.org,858-284-0337,"287 Erickson Expressway Apt. 102, South Walter, WI 93537",Bargain Hunter,21,Any Books,Books,11.72,2024-08-09
106,Beverly Hernandez,peterbishop@example.org,400-346-0454,"654 Campbell Circle Apt. 998, Dayburgh, FM 74769",Bargain Hunter,11,Shoulder Clothing,Clothing,26.49,2024-01-30
279,Jessica Golden,kristinebrooks@example.com,957-763-3663,"98809 Francis Crest, New Joseph, WI 35405",Bargain Hunter,9,Tonight Books,Books,21.31,2023-02-13
331,Jon Collins,hbradley@example.com,061-974-1457,"241 Shannon Mountains, Deborahbury, DE 85656",Tech Enthusiast,32,Until Kitchen,Home & Kitchen,177.07,2024-10-22
194,Richard Garcia,monica24@example.org,942-158-8194,"96021 Flores Locks Suite 648, South Angie, NC 13617",Fashion Lover,11,Shoulder Clothing,Clothing,253.13,2024-06-19
142,Jason Martin,beth81@example.net,434-964-7417,"810 Richard Garden, Port Rileyton, IA 26955",Bargain Hunter,32,Until Kitchen,Home & Kitchen,26.6,2024-07-10
351,Jeffrey Diaz,samuelgonzalez@example.org,637-224-8019,"0369 Daugherty Throughway Suite 917, Philipville, CT 36548",Tech Enthusiast,21,Any Books,Books,236.19,2023-02-07
455,Diane Lopez,christensenroberto@example.org,366-484-8111,"166 David Inlet, Hayleyland, TX 77625",General Shopper,49,Leg Books,Books,94.84,2023-05-20
178,Emily Davis,acalderon@example.net,281-978-7846,"403 Medina Rue Suite 598, Port Nancymouth, KS 66929",Bargain Hunter,35,Gas Books,Books,9.43,2023-07-13
350,Kathryn Johnson,michelleevans@example.org,642-559-5936,"USNV Williams, FPO AE 17290",Tech Enthusiast,26,Way Electronics,Electronics,489.74,2023-07-21
402,William Armstrong,kathyfrazier@example.org,040-930-9270,"4025 Eric Drives, West Victorchester, CO 97583",Tech Enthusiast,27,Protect Supplies,Pet Supplies,429.78,2024-10-26
364,Mary Dillon,sean73@example.net,822-510-8223,"1092 Garcia Courts Suite 609, East Travisshire, RI 52033",Bargain Hunter,41,Such Clothing,Clothing,39.89,2023-09-26
111,Andrew Gay,uabbott@example.com,513-960-4198,"35590 Jonathan Plains Suite 216, Lake Melissa, SD 85831",Bargain Hunter,26,Way Electronics,Electronics,17.36,2024-12-30
8,Jessica Palmer,donna62@example.com,712-148-2999,"39502 Roy Points Suite 494, South Karen, SC 51208",General Shopper,24,Day Supplies,Pet Supplies,131.28,2023-01-06
395,Mrs. Virginia Espinoza,sadams@example.org,161-518-2487,"5388 Decker Junction, Millsside, NV 87482",General Shopper,31,Market Games,Toys & Games,91.43,2024-08-21
41,Mary Powell,csmith@example.org,450-343-6274,"12367 Francis Drive, Toddburgh, AK 47400",Bargain Hunter,30,Fast Beauty,Health & Beauty,47.51,2024-11-26
94,Diana Cox,justinmunoz@example.org,785-288-6386,"1653 Sherry Radial Apt. 805, Cherylchester, AS 80203",Tech Enthusiast,14,Threat Electronics,Electronics,196.94,2024-01-16
218,Sabrina Wilson,loganjared@example.net,248-074-8130,"62009 Silva Causeway, Lopezton, IA 09333",Fashion Lover,32,Until Kitchen,Home & Kitchen,27.69,2024-05-15
45,James Gonzalez,qrogers@example.net,949-545-3536,"5269 Laura Manor, Carrieville, AK 72177",Fashion Lover,15,Wide Supplies,Pet Supplies,188.44,2023-10-04
421,Maria Castro,bishoplori@example.org,310-338-6538,"22178 Amanda Trail Suite 182, Williamsmouth, AS 70977",Bargain Hunter,32,Until Kitchen,Home & Kitchen,9.01,2024-08-03
25,Adriana Morgan,jonesaaron@example.org,846-436-2915,"0102 Julia Tunnel, East Kristifort, MI 74287",General Shopper,45,Right Electronics,Electronics,97.66,2023-09-08
171,Donald Brown,ybird@example.net,419-799-7596,"167 Hopkins Walk, South Sheilastad, NE 59858",Bargain Hunter,36,Effect Outdoors,Sports & Outdoors,34.01,2024-12-30
144,Diane Thompson,timothytucker@example.net,133-642-8968,"452 Guerrero Parks Apt. 432, Patrickhaven, IA 94831",Fashion Lover,34,Fire Grocery,Grocery,299.44,2023-02-10
324,Taylor Willis,jonesrobin@example.net,757-084-9623,"04436 Elizabeth Rest Apt. 128, North Brandon, MO 17127",General Shopper,21,Any Books,Books,14.71,2024-02-07
13,Jennifer Duncan,kevin89@example.org,733-110-3172,"9093 Owen Meadow Apt. 981, Hallborough, ME 48640",Bargain Hunter,34,Fire Grocery,Grocery,25.13,2024-12-21
477,Susan Herrera,david22@example.org,858-284-0337,"287 Erickson Expressway Apt. 102, South Walter, WI 93537",Bargain Hunter,42,Evidence Automotive,Automotive,7.51,2024-09-16
231,Samuel Mathews,steven44@example.net,456-882-0188,"9373 Leonard Gateway, New Johnmouth, MI 30374",General Shopper,45,Right Electronics,Electronics,151.48,2023-06-27
498,Amy Blanchard,buchananmark@example.org,026-530-8179,"547 Sanchez Ville Apt. 946, Meganhaven, MO 89201",Tech Enthusiast,33,Ability Beauty,Health & Beauty,405.34,2023-07-15
239,Kevin Gutierrez,fredjones@example.com,797-410-4220,"127 Stevens Walks, Tinafort, WI 95826",General Shopper,34,Fire Grocery,Grocery,149.98,2023-12-21
58,Tami Anderson,hunter13@example.com,631-353-8370,"5936 Monroe Hollow, Johnstonside, AL 08717",Tech Enthusiast,45,Right Electronics,Electronics,416.76,2024-01-08
12,Lauren Williams,michaelharrington@example.org,923-316-6686,"17570 Lopez Port Suite 570, Mcdonaldchester, DE 89635",Bargain Hunter,32,Until Kitchen,Home & Kitchen,43.21,2023-04-17
39,Gregory Mullins,krista27@example.net,427-561-3084,"58222 Walter Garden Apt. 814, West Gregory, TN 17747",Bargain Hunter,5,Stay Clothing,Clothing,12.97,2024-09-25
191,Annette Allen,mrivera@example.net,274-891-8859,"0245 George Prairie Apt. 242, Lake Jeremiahfurt, PW 70702",Bargain Hunter,15,Wide Supplies,Pet Supplies,42.2,2024-11-18
232,Mariah Bryant,deanna02@example.org,969-204-1702,"1161 Jane Lodge, Maryville, MD 02746",Tech Enthusiast,19,Economic Games,Toys & Games,111.57,2023-09-06
429,Amanda Pearson,sandrasmith@example.org,165-233-1900,"78155 Carla Lakes Apt. 179, Stephensshire, GA 07035",Fashion Lover,27,Protect Supplies,Pet Supplies,187.73,2023-11-29
220,Michael Bennett,brownfrank@example.net,783-034-5416,"PSC 2907, Box 0869, APO AA 49833",Fashion Lover,34,Fire Grocery,Grocery,200.69,2024-12-03
299,Kayla Perez,mgonzalez@example.com,398-829-1256,"18184 Brianna Turnpike, Port Jenniferhaven, RI 15865",Bargain Hunter,34,Fire Grocery,Grocery,32.58,2024-04-15
473,Danielle Davis,myersmichelle@example.net,713-261-5019,"589 Rivera Falls Apt. 341, West Kendra, OH 47636",Fashion Lover,11,Shoulder Clothing,Clothing,142.72,2023-01-01
210,Joe Nelson,vickipatterson@example.net,207-850-5907,"844 Vega Stravenue, North Jill, NJ 92624",General Shopper,20,Situation Outdoors,Sports & Outdoors,67.01,2024-05-30
192,John Jackson MD,josephjohnson@example.net,927-205-4219,"972 Oneal Ford, Jonathanport, VA 99392",Fashion Lover,10,Despite Outdoors,Sports & Outdoors,248.29,2024-07-26
250,Ashley Kline,elizabethfranklin@example.com,716-541-5582,"PSC 7767, Box 5907, APO AE 20409",Bargain Hunter,24,Day Supplies,Pet Supplies,33.14,2023-09-26
203,Maxwell Moss,amberdavis@example.com,553-904-4000,"5281 Webb Terrace, East Tiffany, CO 97332",Tech Enthusiast,33,Ability Beauty,Health & Beauty,102.42,2023-03-31
69,Victoria Lopez,sbailey@example.org,428-454-8783,"43379 Newman Estate Suite 297, Lake Kathy, AL 05112",Fashion Lover,41,Such Clothing,Clothing,153.97,2024-03-17
371,David Baird,clarkrandall@example.net,922-426-2656,"566 Rose Run, West Josephhaven, DC 97026",Bargain Hunter,27,Protect Supplies,Pet Supplies,49.63,2024-11-18
441,Dawn Shaffer,devinburnett@example.org,022-576-6484,"6676 Melinda Crossroad, North Johnmouth, OR 48702",Bargain Hunter,23,Very Kitchen,Home & Kitchen,33.19,2024-03-13
235,Isabel Ward,cannontiffany@example.org,620-730-3209,"4205 Carey Port Suite 728, West Angelashire, IN 46419",General Shopper,46,Site Games,Toys & Games,42.12,2024-07-20
73,Thomas Woodward,cookjeffrey@example.com,353-166-9648,"93475 Sarah Ports, Lake Manuel, WA 52285",General Shopper,6,Region Beauty,Health & Beauty,34.0,2024-01-18
105,Vanessa Wallace,qramirez@example.org,379-281-5599,"64809 Martin Light Apt. 156, North William, TX 91500",General Shopper,46,Site Games,Toys & Games,119.06,2023-01-17
423,Jeremy Lewis,nfox@example.com,765-134-3584,"5337 Richard Shoal Apt. 887, Jonathanbury, ME 51194",Bargain Hunter,29,Difficult Books,Books,10.41,2024-03-30
186,Amber Houston,reevesangela@example.net,431-984-3441,"43372 Susan Corner Suite 059, East Brianburgh, MS 35290",Bargain Hunter,2,Family Supplies,Pet Supplies,18.03,2023-07-29
249,Robin Hunter,zgoodwin@example.com,228-779-6622,"3261 Kyle Mews Apt. 903, East William, LA 29043",Tech Enthusiast,28,Special Supplies,Pet Supplies,86.53,2023-06-28
268,Evelyn Monroe,sharon26@example.com,762-879-6387,"5910 Devin Mall Apt. 956, South Loriborough, TX 56095",General Shopper,28,Special Supplies,Pet Supplies,155.99,2023-12-17
474,Kevin Barnes,jon05@example.net,557-060-3977,"Unit 2997 Box 1262, DPO AA 03889",Tech Enthusiast,17,Game Automotive,Automotive,225.29,2024-07-08
451,Beth Rogers,cgonzalez@example.net,028-497-5290,"563 Norris Wall Apt. 228, Johnsonton, KY 77441",Fashion Lover,8,Yes Beauty,Health & Beauty,61.76,2023-02-20
160,Carlos Frank,ashleyjohnson@example.net,532-787-3819,"USCGC Stewart, FPO AE 65379",General Shopper,37,Building Games,Toys & Games,91.23,2024-06-14
217,Daniel Clark,royteresa@example.net,368-930-0009,"055 Justin Ports, Marksshire, CT 36597",General Shopper,34,Fire Grocery,Grocery,189.28,2023-03-11
259,Mark Smith,afernandez@example.net,996-105-2144,"533 Amy Parkway, Whiteland, NJ 80469",Bargain Hunter,34,Fire Grocery,Grocery,18.08,2023-11-28
346,Michael Sanchez,debraharris@example.com,438-549-0598,"564 Janet Place Suite 919, North Jasonberg, MP 32636",Fashion Lover,5,Stay Clothing,Clothing,282.28,2023-06-30
201,Nathan Coffey,westraymond@example.net,328-480-8711,"289 Hahn Junctions Apt. 191, Santanachester, MN 89635",Fashion Lover,46,Site Games,Toys & Games,72.84,2023-06-08
318,Elizabeth Mcclain,dustincantrell@example.org,145-469-9256,"204 Robin Route Apt. 863, North Jennifer, NV 64370",Fashion Lover,42,Evidence Automotive,Automotive,256.02,2024-11-25
452,Michael Smith,jenniferjames@example.org,887-453-1437,"406 Christopher Orchard, Shannonmouth, MH 24635",General Shopper,46,Site Games,Toys & Games,182.06,2024-09-01
420,Mary Horne,theresawashington@example.org,224-313-9589,"2078 Hardin Cliff Suite 572, Josephside, WY 18826",Tech Enthusiast,38,Necessary Electronics,Electronics,255.55,2024-06-11
29,Charles Hunter,gonzalesjulia@example.com,738-262-9638,"69520 Gregory Spring Apt. 785, Lake Robertton, WI 03110",Bargain Hunter,29,Difficult Books,Books,42.09,2024-11-30
209,Joshua Bauer,hernandezzachary@example.com,346-259-5014,"790 Schroeder Trace Apt. 212, Abbottberg, NE 09804",Fashion Lover,5,Stay Clothing,Clothing,235.18,2024-04-04
247,Tammy Rush,shelleysalazar@example.org,124-422-9941,"30858 Robinson Fords Suite 851, North Kevinshire, MA 39558",Fashion Lover,14,Threat Electronics,Electronics,270.19,2023-01-20
498,Amy Blanchard,buchananmark@example.org,026-530-8179,"547 Sanchez Ville Apt. 946, Meganhaven, MO 89201",Tech Enthusiast,29,Difficult Books,Books,405.4,2023-06-08
488,Ryan Jackson,ryan90@example.net,827-927-8392,"343 Jenna Turnpike, Gutierrezfurt, TN 83612",Fashion Lover,5,Stay Clothing,Clothing,82.7,2024-11-17
394,Toni Shah,desiree07@example.org,097-171-4096,"USNV Whitaker, FPO AA 35203",General Shopper,7,High Automotive,Automotive,192.58,2023-03-17
109,Katherine Owen,fitzpatrickfrancisco@example.com,033-084-4097,"USNS Woods, FPO AE 16412",Tech Enthusiast,14,Threat Electronics,Electronics,479.19,2024-11-06
204,Isaac French,douglas10@example.net,811-289-6121,"Unit 4803 Box 8013, DPO AE 81770",General Shopper,18,Improve Beauty,Health & Beauty,45.26,2023-04-08
165,Donna Johnson,clayton83@example.com,659-095-2487,"94867 Kristina Plains Suite 388, Lake Kristi, UT 81518",Bargain Hunter,21,Any Books,Books,45.19,2023-07-01
259,Mark Smith,afernandez@example.net,996-105-2144,"533 Amy Parkway, Whiteland, NJ 80469",Bargain Hunter,34,Fire Grocery,Grocery,33.4,2024-12-17
279,Jessica Golden,kristinebrooks@example.com,957-763-3663,"98809 Francis Crest, New Joseph, WI 35405",Bargain Hunter,34,Fire Grocery,Grocery,33.99,2024-11-29
267,Kristen Meyers,jeffersonjared@example.com,753-215-3177,"USNS Huber, FPO AE 07515",Tech Enthusiast,39,Author Outdoors,Sports & Outdoors,480.89,2023-01-28
404,Brent Campbell,jeffsteele@example.com,348-822-0965,"67076 Shaun Stream, West Elizabeth, OK 97907",Fashion Lover,33,Ability Beauty,Health & Beauty,291.28,2023-06-28
285,Rebecca Tucker,dianawoods@example.com,366-384-3199,"Unit 6559 Box 6457, DPO AA 52064",Bargain Hunter,11,Shoulder Clothing,Clothing,21.62,2024-03-20
339,Laura Barker,nicholasmontoya@example.com,118-170-8666,"USNV Walker, FPO AP 10030",General Shopper,34,Fire Grocery,Grocery,46.52,2023-01-13
28,Raymond Patterson,vreyes@example.org,319-414-7626,"1011 Ball Points, Port Felicia, MN 26772",Tech Enthusiast,37,Building Games,Toys & Games,353.09,2023-02-13
6,Matthew Stephens,lucasalexander@example.org,431-912-6493,"8634 Davis Parkways Suite 795, Lake Rachelland, WI 26997",Bargain Hunter,34,Fire Grocery,Grocery,26.17,2023-11-23
467,Craig Barker,robertocarlson@example.com,913-145-6388,"8949 Steven Turnpike, South Kevin, CA 00744",General Shopper,43,Remain Electronics,Electronics,90.11,2023-06-14
260,Brian Hunter,jamesthomas@example.com,501-179-9505,"1754 Allen Hill Apt. 216, Riverahaven, PR 08169",General Shopper,50,Dream Games,Toys & Games,147.28,2024-04-28
311,Melinda Moore,whiteroy@example.com,083-881-3705,"Unit 1256 Box 1158, DPO AP 95879",Fashion Lover,45,Right Electronics,Electronics,279.53,2023-03-24
49,Sharon Hall,ryanwatkins@example.com,081-289-3437,"88635 Mitchell Pike, Nelsontown, NH 20443",General Shopper,5,Stay Clothing,Clothing,37.32,2023-09-13
58,Tami Anderson,hunter13@example.com,631-353-8370,"5936 Monroe Hollow, Johnstonside, AL 08717",Tech Enthusiast,13,Claim Supplies,Pet Supplies,267.93,2024-10-12
315,Katherine Villarreal,zachary52@example.com,578-466-8710,"035 Danielle Summit, Nixonview, PR 62437",Bargain Hunter,32,Until Kitchen,Home & Kitchen,30.5,2024-05-16
236,Mary Martin,jmartin@example.net,964-966-2127,"238 Rocha Mall, New Nancy, FL 75201",Fashion Lover,34,Fire Grocery,Grocery,95.18,2023-09-26
463,Stephanie Parker,tonyarivera@example.com,488-392-6573,"5992 Richard Pass, West Micheal, NV 93779",Bargain Hunter,34,Fire Grocery,Grocery,32.53,2024-10-26
105,Vanessa Wallace,qramirez@example.org,379-281-5599,"64809 Martin Light Apt. 156, North William, TX 91500",General Shopper,5,Stay Clothing,Clothing,60.5,2023-01-20
437,Mark Barrett,samantha28@example.org,248-748-9218,"8707 Sherry Mountains, East Stephen, WA 04391",Bargain Hunter,27,Protect Supplies,Pet Supplies,22.08,2023-06-05
154,Nathan Williams,stacey62@example.org,013-176-1650,"0265 Smith Passage, Alexandershire, NM 76296",Bargain Hunter,34,Fire Grocery,Grocery,42.29,2023-05-03
35,Thomas Graham,jimmybarnett@example.org,477-658-6989,"0704 Jessica Vista Apt. 986, Taylorberg, PA 42606",Bargain Hunter,34,Fire Grocery,Grocery,12.08,2024-03-05
53,Travis Gomez,john06@example.net,468-820-0053,"8880 Dale Mills Apt. 498, South Terri, MI 78112",General Shopper,19,Economic Games,Toys & Games,199.08,2023-06-14
328,Catherine Davis,zamoratamara@example.com,993-494-3164,"8721 Ochoa Highway Apt. 706, Port Traceymouth, IL 27546",Bargain Hunter,23,Very Kitchen,Home & Kitchen,17.93,2023-06-10
39,Gregory Mullins,krista27@example.net,427-561-3084,"58222 Walter Garden Apt. 814, West Gregory, TN 17747",Bargain Hunter,13,Claim Supplies,Pet Supplies,21.0,2024-08-08
216,John Thomas,phardin@example.net,352-577-6748,"308 Matthew Canyon, East Alexandra, IA 29705",Fashion Lover,34,Fire Grocery,Grocery,260.43,2023-10-17
111,Andrew Gay,uabbott@example.com,513-960-4198,"35590 Jonathan Plains Suite 216, Lake Melissa, SD 85831",Bargain Hunter,32,Until Kitchen,Home & Kitchen,46.76,2024-04-01
326,John Osborn,jennifer47@example.com,664-579-8792,"6167 Mark Union Apt. 122, North Andrea, MH 91384",General Shopper,21,Any Books,Books,36.61,2023-11-19
384,Nicholas Tyler,richardbutler@example.com,164-336-4526,"967 King Summit, Watsonstad, ND 85528",General Shopper,28,Special Supplies,Pet Supplies,153.32,2023-11-02
80,Eric Carlson,tylerweber@example.org,116-171-5000,"95036 Austin Fords, Gregoryview, OK 82793",Tech Enthusiast,45,Right Electronics,Electronics,239.54,2024-05-24
362,Taylor Villarreal,warejoan@example.com,291-284-3066,"9682 Patterson Burg, Chelseashire, AZ 35039",Tech Enthusiast,19,Economic Games,Toys & Games,487.28,2024-06-29
474,Kevin Barnes,jon05@example.net,557-060-3977,"Unit 2997 Box 1262, DPO AA 03889",Tech Enthusiast,19,Economic Games,Toys & Games,196.29,2024-11-25
170,Matthew Gonzalez,sprice@example.com,899-255-8466,"11523 Miller Rue Suite 774, Travismouth, MP 54265",Fashion Lover,6,Region Beauty,Health & Beauty,62.02,2023-10-31
298,Debra Simmons,alarsen@example.net,348-086-7839,"521 Kaiser Forest, Westborough, RI 96209",Bargain Hunter,9,Tonight Books,Books,19.54,2024-11-11
380,Mrs. Natalie Benson DDS,michael60@example.net,491-249-8583,"290 Moody Lights Suite 503, Cherryfort, PR 32544",Bargain Hunter,29,Difficult Books,Books,47.99,2023-09-24
429,Amanda Pearson,sandrasmith@example.org,165-233-1900,"78155 Carla Lakes Apt. 179, Stephensshire, GA 07035",Fashion Lover,5,Stay Clothing,Clothing,201.86,2023-08-01
157,Thomas Cooper,vanessa28@example.com,694-704-9288,"43689 Thomas Station Apt. 462, Bennettburgh, NE 03226",General Shopper,31,Market Games,Toys & Games,58.47,2024-04-11
110,William Hopkins,taylorronald@example.org,063-432-2508,"655 Cruz Flats Suite 306, West Charleston, MD 55584",Tech Enthusiast,41,Such Clothing,Clothing,212.07,2024-10-16
115,Jeremy Gonzales,scottberry@example.org,224-470-9407,"012 Hall Street, South Kevinchester, WY 50225",Tech Enthusiast,26,Way Electronics,Electronics,257.88,2024-03-04
463,Stephanie Parker,tonyarivera@example.com,488-392-6573,"5992 Richard Pass, West Micheal, NV 93779",Bargain Hunter,40,Thousand Automotive,Automotive,8.74,2024-03-01
427,John Luna,ryanstrickland@example.net,905-807-5819,"41113 Martin Drive Apt. 541, Raymondfort, NC 98438",General Shopper,10,Despite Outdoors,Sports & Outdoors,155.57,2024-04-18
45,James Gonzalez,qrogers@example.net,949-545-3536,"5269 Laura Manor, Carrieville, AK 72177",Fashion Lover,43,Remain Electronics,Electronics,235.06,2023-12-24
269,Justin Gallegos,ucollins@example.net,692-895-0653,"61979 Sheila Alley Suite 335, East Garrettmouth, PA 33735",General Shopper,13,Claim Supplies,Pet Supplies,116.92,2024-09-16
